block_lat,block_lon,total_buildings,old_buildings,old_ratio,center_lat,center_lon,color
35.156,129.124,26,22,84.61538461538461,35.1565,129.12449999999998,red
35.156,129.125,13,8,61.53846153846154,35.1565,129.1255,yellow
35.156,129.126,6,6,100.0,35.1565,129.1265,red
35.156,129.127,6,3,50.0,35.1565,129.1275,yellow
35.156,129.12800000000001,1,0,0.0,35.1565,129.1285,green
35.156,129.129,1,1,100.0,35.1565,129.12949999999998,red
35.156,129.133,3,0,0.0,35.1565,129.1335,green
35.156,129.13400000000001,3,0,0.0,35.1565,129.1345,green
35.157000000000004,129.106,3,2,66.66666666666666,35.157500000000006,129.10649999999998,yellow
35.157000000000004,129.108,11,11,100.0,35.157500000000006,129.1085,red
35.157000000000004,129.109,4,2,50.0,35.157500000000006,129.1095,yellow
35.157000000000004,129.11,28,22,78.57142857142857,35.157500000000006,129.1105,red
35.157000000000004,129.111,17,8,47.05882352941176,35.157500000000006,129.11149999999998,yellow
35.157000000000004,129.112,14,6,42.857142857142854,35.157500000000006,129.11249999999998,yellow
35.157000000000004,129.113,5,3,60.0,35.157500000000006,129.1135,yellow
35.157000000000004,129.114,35,21,60.0,35.157500000000006,129.1145,yellow
35.157000000000004,129.115,43,33,76.74418604651163,35.157500000000006,129.1155,red
35.157000000000004,129.116,27,18,66.66666666666666,35.157500000000006,129.1165,yellow
35.157000000000004,129.117,12,8,66.66666666666666,35.157500000000006,129.11749999999998,yellow
35.157000000000004,129.118,27,22,81.48148148148148,35.157500000000006,129.11849999999998,red
35.157000000000004,129.119,29,25,86.20689655172413,35.157500000000006,129.1195,red
35.157000000000004,129.12,26,20,76.92307692307693,35.157500000000006,129.1205,red
35.157000000000004,129.121,29,22,75.86206896551724,35.157500000000006,129.1215,red
35.157000000000004,129.122,45,38,84.44444444444444,35.157500000000006,129.1225,red
35.157000000000004,129.123,33,24,72.72727272727273,35.157500000000006,129.12349999999998,red
35.157000000000004,129.124,26,20,76.92307692307693,35.157500000000006,129.12449999999998,red
