block_lat,block_lon,total_buildings,old_buildings,old_ratio,center_lat,center_lon,color
35.218,129.225,10,9,90.0,35.218500000000006,129.22549999999998,red
35.218,129.226,27,12,44.44444444444444,35.218500000000006,129.2265,yellow
35.218,129.227,19,8,42.10526315789473,35.218500000000006,129.2275,yellow
35.218,129.228,1,0,0.0,35.218500000000006,129.2285,green
35.219,129.18200000000002,2,2,100.0,35.219500000000004,129.1825,red
35.219,129.189,1,1,100.0,35.219500000000004,129.18949999999998,red
35.219,129.208,1,1,100.0,35.219500000000004,129.2085,red
35.219,129.225,2,1,50.0,35.219500000000004,129.22549999999998,yellow
35.219,129.226,10,5,50.0,35.219500000000004,129.2265,yellow
35.219,129.227,4,2,50.0,35.219500000000004,129.2275,yellow
35.219,129.235,1,0,0.0,35.219500000000004,129.2355,green
35.22,129.185,2,0,0.0,35.2205,129.1855,green
35.22,129.186,1,0,0.0,35.2205,129.1865,green
35.22,129.189,1,0,0.0,35.2205,129.18949999999998,green
35.22,129.227,4,3,75.0,35.2205,129.2275,red
35.22,129.233,1,0,0.0,35.2205,129.2335,green
35.22,129.234,1,0,0.0,35.2205,129.2345,green
35.221000000000004,129.212,3,0,0.0,35.221500000000006,129.21249999999998,green
35.221000000000004,129.213,1,0,0.0,35.221500000000006,129.21349999999998,green
35.221000000000004,129.227,5,3,60.0,35.221500000000006,129.2275,yellow
35.221000000000004,129.229,2,0,0.0,35.221500000000006,129.2295,green
35.221000000000004,129.231,6,0,0.0,35.221500000000006,129.23149999999998,green
35.222,129.212,3,0,0.0,35.222500000000004,129.21249999999998,green
35.222,129.226,4,2,50.0,35.222500000000004,129.2265,yellow
35.222,129.227,1,1,100.0,35.222500000000004,129.2275,red
35.222,129.231,5,1,20.0,35.222500000000004,129.23149999999998,green
35.223,129.226,5,3,60.0,35.2235,129.2265,yellow
35.223,129.227,1,0,0.0,35.2235,129.2275,green
35.223,129.23,7,3,42.857142857142854,35.2235,129.23049999999998,yellow
35.223,129.231,16,3,18.75,35.2235,129.23149999999998,green
35.223,129.232,5,2,40.0,35.2235,129.2325,yellow
35.224000000000004,129.226,9,4,44.44444444444444,35.224500000000006,129.2265,yellow
35.224000000000004,129.227,1,0,0.0,35.224500000000006,129.2275,green
35.224000000000004,129.228,2,2,100.0,35.224500000000006,129.2285,red
35.224000000000004,129.229,3,0,0.0,35.224500000000006,129.2295,green
35.224000000000004,129.23,14,6,42.857142857142854,35.224500000000006,129.23049999999998,yellow
35.224000000000004,129.231,23,7,30.434782608695656,35.224500000000006,129.23149999999998,yellow
35.224000000000004,129.232,8,6,75.0,35.224500000000006,129.2325,red
35.225,129.211,3,2,66.66666666666666,35.225500000000004,129.2115,yellow
35.225,129.212,2,0,0.0,35.225500000000004,129.21249999999998,green
35.225,129.213,4,0,0.0,35.225500000000004,129.21349999999998,green
35.225,129.225,9,7,77.77777777777779,35.225500000000004,129.22549999999998,red
35.225,129.226,7,1,14.285714285714285,35.225500000000004,129.2265,green
35.225,129.227,12,5,41.66666666666667,35.225500000000004,129.2275,yellow
35.225,129.228,13,3,23.076923076923077,35.225500000000004,129.2285,green
35.225,129.229,11,5,45.45454545454545,35.225500000000004,129.2295,yellow
35.225,129.23,14,9,64.28571428571429,35.225500000000004,129.23049999999998,yellow
35.225,129.231,12,3,25.0,35.225500000000004,129.23149999999998,green
35.225,129.232,6,2,33.33333333333333,35.225500000000004,129.2325,yellow
35.225,129.237,10,0,0.0,35.225500000000004,129.23749999999998,green
35.226,129.209,2,0,0.0,35.2265,129.2095,green
35.226,129.211,2,0,0.0,35.2265,129.2115,green
35.226,129.212,6,2,33.33333333333333,35.2265,129.21249999999998,yellow
