block_lat,block_lon,total_buildings,old_buildings,old_ratio,center_lat,center_lon,color
35.124,129.03900000000002,23,17,73.91304347826086,35.124500000000005,129.0395,red
35.124,129.04,20,14,70.0,35.124500000000005,129.04049999999998,red
35.124,129.041,15,11,73.33333333333333,35.124500000000005,129.04149999999998,red
35.124,129.042,40,36,90.0,35.124500000000005,129.0425,red
35.124,129.043,37,25,67.56756756756756,35.124500000000005,129.0435,yellow
35.124,129.044,8,8,100.0,35.124500000000005,129.0445,red
35.124,129.04500000000002,15,13,86.66666666666667,35.124500000000005,129.0455,red
35.124,129.046,2,2,100.0,35.124500000000005,129.04649999999998,red
35.124,129.05,7,5,71.42857142857143,35.124500000000005,129.0505,red
35.125,129.03300000000002,8,8,100.0,35.1255,129.0335,red
35.125,129.034,39,35,89.74358974358975,35.1255,129.03449999999998,red
35.125,129.035,16,11,68.75,35.1255,129.03549999999998,yellow
35.125,129.036,7,4,57.14285714285714,35.1255,129.0365,yellow
35.125,129.037,3,3,100.0,35.1255,129.0375,red
35.125,129.038,15,10,66.66666666666666,35.1255,129.0385,yellow
35.125,129.03900000000002,37,32,86.48648648648648,35.1255,129.0395,red
35.125,129.04,45,41,91.11111111111111,35.1255,129.04049999999998,red
35.125,129.041,32,27,84.375,35.1255,129.04149999999998,red
35.125,129.042,39,32,82.05128205128204,35.1255,129.0425,red
35.125,129.043,49,33,67.3469387755102,35.1255,129.0435,yellow
35.125,129.044,15,12,80.0,35.1255,129.0445,red
35.125,129.04500000000002,6,4,66.66666666666666,35.1255,129.0455,yellow
35.125,129.046,14,13,92.85714285714286,35.1255,129.04649999999998,red
35.125,129.05,1,1,100.0,35.1255,129.0505,red
35.126,129.03300000000002,16,13,81.25,35.1265,129.0335,red
35.126,129.034,38,35,92.10526315789474,35.1265,129.03449999999998,red
35.126,129.035,37,36,97.2972972972973,35.1265,129.03549999999998,red
35.126,129.036,16,15,93.75,35.1265,129.0365,red
35.126,129.037,33,30,90.9090909090909,35.1265,129.0375,red
35.126,129.038,36,32,88.88888888888889,35.1265,129.0385,red
35.126,129.03900000000002,28,25,89.28571428571429,35.1265,129.0395,red
35.126,129.04,19,16,84.21052631578947,35.1265,129.04049999999998,red
35.126,129.041,67,57,85.07462686567165,35.1265,129.04149999999998,red
35.126,129.042,66,64,96.96969696969697,35.1265,129.0425,red
35.126,129.043,71,60,84.50704225352112,35.1265,129.0435,red
35.126,129.044,47,44,93.61702127659575,35.1265,129.0445,red
35.126,129.04500000000002,14,10,71.42857142857143,35.1265,129.0455,red
35.126,129.046,5,5,100.0,35.1265,129.04649999999998,red
35.126,129.047,4,3,75.0,35.1265,129.04749999999999,red
35.126,129.05,2,2,100.0,35.1265,129.0505,red
35.126,129.05100000000002,7,5,71.42857142857143,35.1265,129.0515,red
35.126,129.053,3,0,0.0,35.1265,129.05349999999999,green
35.126,129.06,6,5,83.33333333333334,35.1265,129.0605,red
35.127,129.03300000000002,2,2,100.0,35.127500000000005,129.0335,red
35.127,129.034,21,20,95.23809523809523,35.127500000000005,129.03449999999998,red
35.127,129.035,6,6,100.0,35.127500000000005,129.03549999999998,red
35.127,129.036,7,7,100.0,35.127500000000005,129.0365,red
35.127,129.037,29,29,100.0,35.127500000000005,129.0375,red
35.127,129.038,25,25,100.0,35.127500000000005,129.0385,red
35.127,129.03900000000002,35,33,94.28571428571428,35.127500000000005,129.0395,red
35.127,129.04,34,33,97.05882352941177,35.127500000000005,129.04049999999998,red
35.127,129.041,37,32,86.48648648648648,35.127500000000005,129.04149999999998,red
35.127,129.042,66,63,95.45454545454545,35.127500000000005,129.0425,red
35.127,129.043,53,47,88.67924528301887,35.127500000000005,129.0435,red
35.127,129.044,53,39,73.58490566037736,35.127500000000005,129.0445,red
35.127,129.04500000000002,34,29,85.29411764705883,35.127500000000005,129.0455,red
35.127,129.046,9,7,77.77777777777779,35.127500000000005,129.04649999999998,red
35.127,129.047,3,2,66.66666666666666,35.127500000000005,129.04749999999999,yellow
35.127,129.048,4,2,50.0,35.127500000000005,129.0485,yellow
35.127,129.05100000000002,2,1,50.0,35.127500000000005,129.0515,yellow
35.127,129.053,6,3,50.0,35.127500000000005,129.05349999999999,yellow
35.127,129.055,2,1,50.0,35.127500000000005,129.0555,yellow
35.128,129.037,7,7,100.0,35.1285,129.0375,red
35.128,129.038,32,30,93.75,35.1285,129.0385,red
35.128,129.03900000000002,48,44,91.66666666666666,35.1285,129.0395,red
35.128,129.04,24,23,95.83333333333334,35.1285,129.04049999999998,red
35.128,129.041,31,30,96.7741935483871,35.1285,129.04149999999998,red
35.128,129.042,42,37,88.09523809523809,35.1285,129.0425,red
35.128,129.043,49,42,85.71428571428571,35.1285,129.0435,red
35.128,129.044,33,26,78.78787878787878,35.1285,129.0445,red
35.128,129.04500000000002,22,18,81.81818181818183,35.1285,129.0455,red
35.128,129.046,32,28,87.5,35.1285,129.04649999999998,red
35.128,129.047,22,20,90.9090909090909,35.1285,129.04749999999999,red
35.128,129.048,6,6,100.0,35.1285,129.0485,red
35.128,129.05100000000002,5,2,40.0,35.1285,129.0515,yellow
35.128,129.052,16,11,68.75,35.1285,129.05249999999998,yellow
35.128,129.053,3,2,66.66666666666666,35.1285,129.05349999999999,yellow
35.128,129.055,2,2,100.0,35.1285,129.0555,red
35.129,129.03900000000002,40,40,100.0,35.1295,129.0395,red
35.129,129.04,47,46,97.87234042553192,35.1295,129.04049999999998,red
35.129,129.041,43,35,81.3953488372093,35.1295,129.04149999999998,red
35.129,129.042,52,36,69.23076923076923,35.1295,129.0425,yellow
35.129,129.043,47,42,89.36170212765957,35.1295,129.0435,red
35.129,129.044,49,44,89.79591836734694,35.1295,129.0445,red
35.129,129.04500000000002,30,25,83.33333333333334,35.1295,129.0455,red
35.129,129.046,50,48,96.0,35.1295,129.04649999999998,red
35.129,129.047,46,42,91.30434782608695,35.1295,129.04749999999999,red
35.129,129.048,35,29,82.85714285714286,35.1295,129.0485,red
35.129,129.049,9,9,100.0,35.1295,129.0495,red
35.129,129.05,7,7,100.0,35.1295,129.0505,red
35.129,129.052,5,5,100.0,35.1295,129.05249999999998,red
35.129,129.053,18,14,77.77777777777779,35.1295,129.05349999999999,red
35.129,129.054,4,3,75.0,35.1295,129.0545,red
35.129,129.055,1,0,0.0,35.1295,129.0555,green
35.129,129.056,4,4,100.0,35.1295,129.0565,red
35.13,129.038,15,15,100.0,35.130500000000005,129.0385,red
35.13,129.03900000000002,32,30,93.75,35.130500000000005,129.0395,red
35.13,129.04,42,36,85.71428571428571,35.130500000000005,129.04049999999998,red
35.13,129.041,38,27,71.05263157894737,35.130500000000005,129.04149999999998,red
35.13,129.042,53,41,77.35849056603774,35.130500000000005,129.0425,red
35.13,129.043,50,40,80.0,35.130500000000005,129.0435,red
35.13,129.044,31,25,80.64516129032258,35.130500000000005,129.0445,red
35.13,129.04500000000002,55,50,90.9090909090909,35.130500000000005,129.0455,red
35.13,129.046,22,20,90.9090909090909,35.130500000000005,129.04649999999998,red
35.13,129.047,34,29,85.29411764705883,35.130500000000005,129.04749999999999,red
35.13,129.048,44,40,90.9090909090909,35.130500000000005,129.0485,red
35.13,129.049,19,11,57.89473684210527,35.130500000000005,129.0495,yellow
35.13,129.05,2,2,100.0,35.130500000000005,129.0505,red
35.13,129.05100000000002,1,1,100.0,35.130500000000005,129.0515,red
35.13,129.053,12,10,83.33333333333334,35.130500000000005,129.05349999999999,red
35.13,129.054,10,6,60.0,35.130500000000005,129.0545,yellow
35.13,129.055,2,0,0.0,35.130500000000005,129.0555,green
35.13,129.056,6,2,33.33333333333333,35.130500000000005,129.0565,yellow
35.13,129.05700000000002,4,4,100.0,35.130500000000005,129.0575,red
35.13,129.058,5,4,80.0,35.130500000000005,129.05849999999998,red
35.13,129.059,1,1,100.0,35.130500000000005,129.05949999999999,red
35.13,129.06,7,7,100.0,35.130500000000005,129.0605,red
35.131,129.038,9,7,77.77777777777779,35.1315,129.0385,red
35.131,129.03900000000002,35,32,91.42857142857143,35.1315,129.0395,red
35.131,129.04,49,40,81.63265306122449,35.1315,129.04049999999998,red
35.131,129.041,67,58,86.56716417910447,35.1315,129.04149999999998,red
35.131,129.042,56,35,62.5,35.1315,129.0425,yellow
35.131,129.043,19,11,57.89473684210527,35.1315,129.0435,yellow
35.131,129.044,9,4,44.44444444444444,35.1315,129.0445,yellow
35.131,129.04500000000002,25,21,84.0,35.1315,129.0455,red
35.131,129.046,14,11,78.57142857142857,35.1315,129.04649999999998,red
35.131,129.047,57,46,80.7017543859649,35.1315,129.04749999999999,red
35.131,129.048,29,23,79.3103448275862,35.1315,129.0485,red
35.131,129.049,38,34,89.47368421052632,35.1315,129.0495,red
35.131,129.05,29,23,79.3103448275862,35.1315,129.0505,red
35.131,129.05100000000002,11,10,90.9090909090909,35.1315,129.0515,red
35.131,129.052,2,2,100.0,35.1315,129.05249999999998,red
35.131,129.053,1,1,100.0,35.1315,129.05349999999999,red
35.131,129.054,9,8,88.88888888888889,35.1315,129.0545,red
35.131,129.055,15,14,93.33333333333333,35.1315,129.0555,red
35.131,129.056,46,44,95.65217391304348,35.1315,129.0565,red
35.131,129.05700000000002,2,0,0.0,35.1315,129.0575,green
35.132,129.038,6,5,83.33333333333334,35.1325,129.0385,red
35.132,129.03900000000002,37,34,91.8918918918919,35.1325,129.0395,red
35.132,129.04,45,40,88.88888888888889,35.1325,129.04049999999998,red
35.132,129.041,53,49,92.45283018867924,35.1325,129.04149999999998,red
35.132,129.042,45,40,88.88888888888889,35.1325,129.0425,red
35.132,129.043,32,25,78.125,35.1325,129.0435,red
35.132,129.044,37,32,86.48648648648648,35.1325,129.0445,red
35.132,129.04500000000002,56,45,80.35714285714286,35.1325,129.0455,red
35.132,129.046,30,27,90.0,35.1325,129.04649999999998,red
35.132,129.047,44,31,70.45454545454545,35.1325,129.04749999999999,red
35.132,129.048,40,36,90.0,35.1325,129.0485,red
35.132,129.049,44,38,86.36363636363636,35.1325,129.0495,red
35.132,129.05,17,9,52.94117647058824,35.1325,129.0505,yellow
35.132,129.05100000000002,8,6,75.0,35.1325,129.0515,red
35.132,129.052,1,1,100.0,35.1325,129.05249999999998,red
35.132,129.053,4,3,75.0,35.1325,129.05349999999999,red
35.132,129.054,3,2,66.66666666666666,35.1325,129.0545,yellow
35.132,129.055,18,18,100.0,35.1325,129.0555,red
35.132,129.056,36,36,100.0,35.1325,129.0565,red
35.132,129.05700000000002,1,1,100.0,35.1325,129.0575,red
35.132,129.061,1,1,100.0,35.1325,129.0615,red
35.133,129.04,19,19,100.0,35.133500000000005,129.04049999999998,red
35.133,129.041,45,40,88.88888888888889,35.133500000000005,129.04149999999998,red
35.133,129.042,43,33,76.74418604651163,35.133500000000005,129.0425,red
35.133,129.043,51,42,82.35294117647058,35.133500000000005,129.0435,red
35.133,129.044,61,51,83.60655737704919,35.133500000000005,129.0445,red
35.133,129.04500000000002,65,55,84.61538461538461,35.133500000000005,129.0455,red
35.133,129.046,44,35,79.54545454545455,35.133500000000005,129.04649999999998,red
35.133,129.047,46,34,73.91304347826086,35.133500000000005,129.04749999999999,red
35.133,129.048,37,30,81.08108108108108,35.133500000000005,129.0485,red
35.133,129.049,49,47,95.91836734693877,35.133500000000005,129.0495,red
35.133,129.05,53,48,90.56603773584906,35.133500000000005,129.0505,red
35.133,129.05100000000002,9,8,88.88888888888889,35.133500000000005,129.0515,red
35.133,129.052,30,27,90.0,35.133500000000005,129.05249999999998,red
35.133,129.053,19,18,94.73684210526315,35.133500000000005,129.05349999999999,red
35.133,129.054,13,13,100.0,35.133500000000005,129.0545,red
35.133,129.055,20,19,95.0,35.133500000000005,129.0555,red
35.133,129.056,43,43,100.0,35.133500000000005,129.0565,red
35.133,129.05700000000002,70,70,100.0,35.133500000000005,129.0575,red
35.133,129.058,2,2,100.0,35.133500000000005,129.05849999999998,red
35.133,129.06,4,4,100.0,35.133500000000005,129.0605,red
35.134,129.04,40,39,97.5,35.1345,129.04049999999998,red
35.134,129.041,44,40,90.9090909090909,35.1345,129.04149999999998,red
35.134,129.042,11,10,90.9090909090909,35.1345,129.0425,red
35.134,129.043,31,26,83.87096774193549,35.1345,129.0435,red
35.134,129.044,55,51,92.72727272727272,35.1345,129.0445,red
35.134,129.04500000000002,44,36,81.81818181818183,35.1345,129.0455,red
35.134,129.046,59,50,84.7457627118644,35.1345,129.04649999999998,red
35.134,129.047,44,38,86.36363636363636,35.1345,129.04749999999999,red
35.134,129.048,67,65,97.01492537313433,35.1345,129.0485,red
35.134,129.049,60,60,100.0,35.1345,129.0495,red
35.134,129.05,54,54,100.0,35.1345,129.0505,red
35.134,129.05100000000002,29,24,82.75862068965517,35.1345,129.0515,red
35.134,129.052,29,23,79.3103448275862,35.1345,129.05249999999998,red
35.134,129.053,30,28,93.33333333333333,35.1345,129.05349999999999,red
35.134,129.054,27,18,66.66666666666666,35.1345,129.0545,yellow
35.134,129.055,26,25,96.15384615384616,35.1345,129.0555,red
35.134,129.056,8,8,100.0,35.1345,129.0565,red
35.134,129.05700000000002,25,24,96.0,35.1345,129.0575,red
35.134,129.058,1,1,100.0,35.1345,129.05849999999998,red
35.134,129.059,4,3,75.0,35.1345,129.05949999999999,red
35.134,129.06,10,9,90.0,35.1345,129.0605,red
35.134,129.061,3,2,66.66666666666666,35.1345,129.0615,yellow
35.134,129.062,2,1,50.0,35.1345,129.0625,yellow
35.135,129.04,6,6,100.0,35.1355,129.04049999999998,red
35.135,129.041,35,35,100.0,35.1355,129.04149999999998,red
35.135,129.042,51,50,98.0392156862745,35.1355,129.0425,red
35.135,129.043,63,56,88.88888888888889,35.1355,129.0435,red
35.135,129.044,58,48,82.75862068965517,35.1355,129.0445,red
35.135,129.04500000000002,41,33,80.48780487804879,35.1355,129.0455,red
35.135,129.046,35,31,88.57142857142857,35.1355,129.04649999999998,red
35.135,129.047,18,13,72.22222222222221,35.1355,129.04749999999999,red
35.135,129.048,20,19,95.0,35.1355,129.0485,red
35.135,129.049,47,46,97.87234042553192,35.1355,129.0495,red
35.135,129.05,49,48,97.95918367346938,35.1355,129.0505,red
35.135,129.05100000000002,20,19,95.0,35.1355,129.0515,red
35.135,129.052,10,9,90.0,35.1355,129.05249999999998,red
35.135,129.053,29,17,58.620689655172406,35.1355,129.05349999999999,yellow
35.135,129.054,21,19,90.47619047619048,35.1355,129.0545,red
35.135,129.055,21,19,90.47619047619048,35.1355,129.0555,red
35.135,129.056,32,32,100.0,35.1355,129.0565,red
35.135,129.05700000000002,29,25,86.20689655172413,35.1355,129.0575,red
35.135,129.058,20,20,100.0,35.1355,129.05849999999998,red
35.135,129.059,17,15,88.23529411764706,35.1355,129.05949999999999,red
35.135,129.06,34,32,94.11764705882352,35.1355,129.0605,red
35.135,129.061,10,9,90.0,35.1355,129.0615,red
35.135,129.062,16,14,87.5,35.1355,129.0625,red
35.135,129.06300000000002,14,10,71.42857142857143,35.1355,129.0635,red
35.135,129.064,10,9,90.0,35.1355,129.06449999999998,red
35.136,129.032,2,2,100.0,35.136500000000005,129.0325,red
35.136,129.042,7,7,100.0,35.136500000000005,129.0425,red
35.136,129.043,10,10,100.0,35.136500000000005,129.0435,red
35.136,129.044,15,14,93.33333333333333,35.136500000000005,129.0445,red
35.136,129.04500000000002,62,62,100.0,35.136500000000005,129.0455,red
35.136,129.046,52,44,84.61538461538461,35.136500000000005,129.04649999999998,red
35.136,129.047,37,24,64.86486486486487,35.136500000000005,129.04749999999999,yellow
35.136,129.048,28,25,89.28571428571429,35.136500000000005,129.0485,red
35.136,129.049,30,26,86.66666666666667,35.136500000000005,129.0495,red
35.136,129.05,3,3,100.0,35.136500000000005,129.0505,red
35.136,129.05100000000002,2,2,100.0,35.136500000000005,129.0515,red
35.136,129.052,5,5,100.0,35.136500000000005,129.05249999999998,red
35.136,129.053,25,22,88.0,35.136500000000005,129.05349999999999,red
35.136,129.054,39,36,92.3076923076923,35.136500000000005,129.0545,red
35.136,129.055,38,31,81.57894736842105,35.136500000000005,129.0555,red
35.136,129.056,17,15,88.23529411764706,35.136500000000005,129.0565,red
35.136,129.05700000000002,12,12,100.0,35.136500000000005,129.0575,red
35.136,129.058,19,17,89.47368421052632,35.136500000000005,129.05849999999998,red
35.136,129.059,18,14,77.77777777777779,35.136500000000005,129.05949999999999,red
35.136,129.06,12,4,33.33333333333333,35.136500000000005,129.0605,yellow
35.136,129.061,14,12,85.71428571428571,35.136500000000005,129.0615,red
35.136,129.062,36,26,72.22222222222221,35.136500000000005,129.0625,red
35.136,129.06300000000002,3,3,100.0,35.136500000000005,129.0635,red
35.136,129.064,2,0,0.0,35.136500000000005,129.06449999999998,green
35.136,129.065,1,1,100.0,35.136500000000005,129.0655,red
35.137,129.044,2,2,100.0,35.1375,129.0445,red
35.137,129.04500000000002,20,20,100.0,35.1375,129.0455,red
35.137,129.046,56,48,85.71428571428571,35.1375,129.04649999999998,red
35.137,129.047,48,42,87.5,35.1375,129.04749999999999,red
35.137,129.048,48,38,79.16666666666666,35.1375,129.0485,red
35.137,129.049,26,25,96.15384615384616,35.1375,129.0495,red
35.137,129.05,5,5,100.0,35.1375,129.0505,red
35.137,129.052,5,5,100.0,35.1375,129.05249999999998,red
35.137,129.053,43,39,90.69767441860465,35.1375,129.05349999999999,red
35.137,129.054,16,12,75.0,35.1375,129.0545,red
35.137,129.055,11,11,100.0,35.1375,129.0555,red
35.137,129.056,9,4,44.44444444444444,35.1375,129.0565,yellow
35.137,129.05700000000002,6,5,83.33333333333334,35.1375,129.0575,red
35.137,129.058,21,17,80.95238095238095,35.1375,129.05849999999998,red
35.137,129.059,13,9,69.23076923076923,35.1375,129.05949999999999,yellow
35.137,129.06,32,28,87.5,35.1375,129.0605,red
